	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985627216821325829	bradesco	2018-04-15 21:13:35	Infame	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		502	835
985627195921100800	bradesco	2018-04-15 21:13:30	Jão Lula da Silva	RT @Karlmarxbr_Br: Nós Socialistas ñ combatemos o empreendedor,o fazedor,o vendedor,o empregador,o fomentador...combatemos o Itaú,o Bradesc…	30	0		285	1607
985627195048677377	bradesco	2018-04-15 21:13:30	Will Cardoso	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		1282	430
985627139658649602	bradesco	2018-04-15 21:13:16	VictorJadiel	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		8	274
985627095530340354	bradesco	2018-04-15 21:13:06	W.Taques	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		1387	2734
985627047530827777	bradesco	2018-04-15 21:12:54	Cruzeiro Xeroso	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		110	72
985627036394950657	bradesco	2018-04-15 21:12:52	Karl Marx	"Nós Socialistas ñ combatemos o empreendedor,o fazedor,o vendedor,o empregador,o fomentador...combatemos o Itaú,o Bradesco,o Santander,o Blairo Maggi,o Parlamentar q apoia armas d fogo,o Bispo q vive do $$ fácil,o vagabundo q apresenta BBB sem ter talento.
Eles são escória !!!"	30	72		13231	3556
985626905557852160	bradesco	2018-04-15 21:12:21	Gilson Marcelo	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		25	232
985626905129955328	bradesco	2018-04-15 21:12:20	Pedro BFR ?	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		1537	2024
985626715883032577	bradesco	2018-04-15 21:11:35	Maurício Ricardo	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		63	197
985626711365767168	bradesco	2018-04-15 21:11:34	Querida Ana	@Bradesco Da erro assim como sempre fez faz anos, toda madrugada é a mesma coisa, são raras as vezes que eu consigo acessar meu saldo	0	0		1401	333
985626564212686848	bradesco	2018-04-15 21:10:59	Guilherme Oliveira	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		703	838
985626408859979776	bradesco	2018-04-15 21:10:22	Klever	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		1235	554
985626393546543105	bradesco	2018-04-15 21:10:18	oscaaar	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		50	56
985626210918166534	bradesco	2018-04-15 21:09:35	dayse cabral	"RT @PortalTrendsTop: CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPANÇA: 1001166-3
BANCO: BRADESCO
CPF: 128877196-70…"	161	0		1490	3503
985626193624956929	bradesco	2018-04-15 21:09:31	Cristiane Costa	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		341	379
985626178915590145	bradesco	2018-04-15 21:09:27	#SouNegrão HomoSacer	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		2067	4518
985626162914316289	bradesco	2018-04-15 21:09:23	Luiz Inácio LULA PRESO da Silva	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		1372	514
985626020228329473	bradesco	2018-04-15 21:08:49	Nádia	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		1352	1169
985625728535449603	bradesco	2018-04-15 21:07:40	ROSACHOK	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		188	265
985625720088072192	bradesco	2018-04-15 21:07:38	Eduardo	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		263	1164
985625661149794304	bradesco	2018-04-15 21:07:24	Daniel	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		66	183
985625611828973569	bradesco	2018-04-15 21:07:12	Maria Lima	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		2439	1949
985625610327396353	bradesco	2018-04-15 21:07:12	Werner Lula da Silva	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		133	628
985625573610459136	bradesco	2018-04-15 21:07:03	Luan souza	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		341	126
985625549518319616	bradesco	2018-04-15 21:06:57	Sandro Lima	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		284	624
985625421558448129	bradesco	2018-04-15 21:06:27	Deca	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		5719	614
985625413148991488	bradesco	2018-04-15 21:06:25	Eduardo	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		93	333
985625229849513984	bradesco	2018-04-15 21:05:41	Batista	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		56	159
985625190292967426	bradesco	2018-04-15 21:05:32	Paulo	"VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPANÇA: 1001166-3
BANCO: BRADESCO
CPF: 128877196-70

mais informações com a mãe dela, a @MariDiniz086
https://t.co/2OKyfsd097"	160	151		30012	434
985624885509619713	bradesco	2018-04-15 21:04:19	Katia Pimentel	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		1462	2425
985624474669211649	bradesco	2018-04-15 21:02:41	Marcos Lula Isaias	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		124	82
985624131508035595	bradesco	2018-04-15 21:01:19	magda carvalho	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		149	220
985624120418332673	bradesco	2018-04-15 21:01:16	natanael	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		1103	807
985623849378222081	bradesco	2018-04-15 21:00:12	Roberto LULA DA SILV	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		4831	3608
985623713344303104	bradesco	2018-04-15 20:59:39	Jonas Lula Banhos	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		493	1069
985623596176461824	bradesco	2018-04-15 20:59:11	FABIO VALLE	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		145	122
985623436113346561	bradesco	2018-04-15 20:58:33	Adolfo Lula Santana da Silva	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		168	121
985623071921983490	bradesco	2018-04-15 20:57:06	Efeito placebo	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		1901	1875
985623050363326464	bradesco	2018-04-15 20:57:01	maria augusta	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		399	330
985623000899837954	bradesco	2018-04-15 20:56:50	zan.	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		1780	1480
985622949599342595	bradesco	2018-04-15 20:56:37	Sônia Azevedo	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		503	123
985622908545445888	bradesco	2018-04-15 20:56:28	Karine Gonçalves.	meu dia de azar nem foi na sexta 13, foi no sábado quando o Bradesco descontou 20,25 de 30,00 que eu tinha na conta, aí voltei pra casa pra fazer um rango o gás acaba	0	0		510	590
985622771400093701	bradesco	2018-04-15 20:55:55	Jean Fellipe	I'm at Bradesco Cartões Lounge in São Paulo, SP https://t.co/MDntFn9ugh	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	288	414
985622589442838531	bradesco	2018-04-15 20:55:11	agnes zanonzini	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		310	225
985622226706804738	bradesco	2018-04-15 20:53:45	Mateus	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		62	145
985621651982299136	bradesco	2018-04-15 20:51:28	OvelhaVermelhaLuladaSilva	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		6049	5663
985620684004057088	bradesco	2018-04-15 20:47:37	Mel que agora é Coach	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		517	484
985619931415924736	bradesco	2018-04-15 20:44:38	Sueli A.Santos	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		135	454
985619334725763077	bradesco	2018-04-15 20:42:15	silv	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		708	152
985619237304750080	bradesco	2018-04-15 20:41:52	mauro santos	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		73	302
985618682851323909	bradesco	2018-04-15 20:39:40	Sérgio Dimitruk	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		929	1969
985618096659542016	bradesco	2018-04-15 20:37:20	Rodrigo13 #Lula2018	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		28697	2474
985618072890421250	bradesco	2018-04-15 20:37:15	Anna LULA DA SILVA	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		1920	3951
985618004678496256	bradesco	2018-04-15 20:36:58	Eu sou Lula Leonor Cordeiro	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		84	309
985617930409988097	bradesco	2018-04-15 20:36:41	Deni ?	@Bradesco Boa tarde! É de débito, credito e financiamento. Vi ontem que ele está com a data de validade vencida (02/2018). Para solicitar outro preciso ir a uma agência?	0	0		383	841
985617922356850688	bradesco	2018-04-15 20:36:39	Jessica.	"RT @ChogiwaStore: (?) PRONTA ENTREGA: PREÇO ATUALIZADO
• ICE TRAY: Cada set c/ 2, 40,00
• SMTOWN: 34,00 cada
• Pagamento por depósito/trans…"	4	0		1940	661
985617900005445633	bradesco	2018-04-15 20:36:33	Hildegard Angel	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		37919	1617
985617653917200384	bradesco	2018-04-15 20:35:35	AILTON ?	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		16460	16425
985617005159043077	bradesco	2018-04-15 20:33:00	Bradesco	@kleindebs Olá! Você se refere à alguma agência específica?	0	0		157335	4635
985616850028498946	bradesco	2018-04-15 20:32:23	mt. menezes?	Estuda aonde??? — fundação Bradesco https://t.co/Gz2xcj9vge	0	0		947	175
985616714141523970	bradesco	2018-04-15 20:31:51	José Carlos Filho	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		405	1530
985616392736182273	bradesco	2018-04-15 20:30:34	Seoade Eu Sou Lula	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		13631	13677
985616271856324608	bradesco	2018-04-15 20:30:05	Lucas Costa	@Bradesco quando será implementado o applepay? vocês estão trabalhando nisso?	0	0		163	249
985616137315672065	bradesco	2018-04-15 20:29:33	R. Alexandre	@benitti @luciana__seabra @Bradesco Vou deixar... quando não tiver mais conta salário vou pedir indenização por fazer sem autorização... aí invisto em fundos e ações... kkk	0	0		34	46
985616068235362304	bradesco	2018-04-15 20:29:17	Sandro Moraes	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		119	635
985615976908705792	bradesco	2018-04-15 20:28:55	sonia /angela	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		2813	1557
985615849422761984	bradesco	2018-04-15 20:28:25	Bradesco	@GustaveHokage Oii! O que acontece ao acessar o app? Qual é a versão que você utiliza?	0	0		157335	4635
985615483780108290	bradesco	2018-04-15 20:26:57	ReinoDosBananas	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		3120	2246
985615374891782149	bradesco	2018-04-15 20:26:31	Fernando J L Sales	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		2643	4838
985614788213518336	bradesco	2018-04-15 20:24:12	MARCOSGEO	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		939	638
985614780147863552	bradesco	2018-04-15 20:24:10	Lola Laborda	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		346	826
985614740511748098	bradesco	2018-04-15 20:24:00	Bradesco	@denicarlo Olá! Você se refere ao cartão de débito ou crédito? O que aconteceu?	0	0		157335	4635
985613961692315652	bradesco	2018-04-15 20:20:54	Arthur	@danielgpin Tenho comércio. Já trabalhei com cielo, rede e hoje tenho gatnet e moderninha. A cielo foi de longe a PIOR máquina de todas. Taxas abusivas, pos vendas e manutenção ruim. Só continua de pé por ser oferecida por grandes bancos como bradesco, BB e caixa.	0	1		1	24
985613749464813570	bradesco	2018-04-15 20:20:04	Miguel Feliciano ?? ??	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		740	1260
985613661648687105	bradesco	2018-04-15 20:19:43	Thiago Dias	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		530	466
985612607506845697	bradesco	2018-04-15 20:15:32	@Octopus	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		220	323
985612578297704448	bradesco	2018-04-15 20:15:25	Mille? | The Light??	"RT @ChogiwaStore: (?) PREORDER: Monsta X, lightstick
• Frete de 30-90 dias úteis ou 15-45 dias úteis
• Pagamento por depósito/transferência…"	4	0		294	481
985612523025117184	bradesco	2018-04-15 20:15:11	Mille? | The Light??	"RT @ChogiwaStore: (?) NUEST W - lightstick
• Frete de 30-90 dias úteis ou 15-45 dias úteis
• Pagamento por depósito/transferência: caixa, i…"	4	0		294	481
985612225070223360	bradesco	2018-04-15 20:14:00	Beto Lula	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		180	338
985611839567482883	bradesco	2018-04-15 20:12:28	Zapata	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		179	254
985611835217973254	bradesco	2018-04-15 20:12:27	Bradesco	@joaoboscojj Oii! Respondi a sua DM.	0	0		157335	4635
985611361727275008	bradesco	2018-04-15 20:10:35	Evilazio Gonzaga	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		262	546
985611318257471493	bradesco	2018-04-15 20:10:24	Vindix	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		160	238
985611225139679233	bradesco	2018-04-15 20:10:02	joao dorflex	@Bradesco pode parar de descontar 25 reais da minha conta todo mês pf	0	0		147	274
985611095237910528	bradesco	2018-04-15 20:09:31	Lílian Oliveira	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		237	472
985611021816561664	bradesco	2018-04-15 20:09:14	Marcos Portela	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		267	231
985610795194208257	bradesco	2018-04-15 20:08:19	Edna	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		185	205
985610576075292672	bradesco	2018-04-15 20:07:27	Linkpsi	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		189	548
985610326333972480	bradesco	2018-04-15 20:06:28	Bradesco	@victorefj2 Oii. O que aconteceu? Posso ajudar?	0	0		157335	4635
985610312916365312	bradesco	2018-04-15 20:06:25	Emerson de Oliveira	I'm at Bradesco Jaboatao (Centro) in Jaboatao Dos Guararapes, Pernambuco https://t.co/FMRcPaUAvQ	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='bf35d6804909118a', url='https://api.twitter.com/1.1/geo/id/bf35d6804909118a.json', place_type='city', name='Jaboatão dos Guararapes', full_name='Jaboatão dos Guararapes, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-35.09776, -8.242254], [-34.909714, -8.242254], [-34.909714, -8.054913], [-35.09776, -8.054913]]]), attributes={})	405	2008
985610283497476097	bradesco	2018-04-15 20:06:17	freeza	@Bradesco Sistema de atendimento horrível	0	0		664	581
985610211762335744	bradesco	2018-04-15 20:06:00	Observatório	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		2738	2275
985610074839310336	bradesco	2018-04-15 20:05:28	Bradesco	@brunovcf Oii. O que aconteceu?	0	0		157335	4635
985609943310131200	bradesco	2018-04-15 20:04:56	Romando Bottari	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		224	260
985609844928499712	bradesco	2018-04-15 20:04:33	Sophia VANA	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		1577	1268
985609618880712704	bradesco	2018-04-15 20:03:39	sergio brandão lulista.	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		1132	2136
985609300159627265	bradesco	2018-04-15 20:02:23	Poliana Soares	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		146	157
985608983342977024	bradesco	2018-04-15 20:01:08	Lincoln Pinheiro	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		4229	127
985608911301545984	bradesco	2018-04-15 20:00:50	genario azevedo	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		2869	2398
985608804569100291	bradesco	2018-04-15 20:00:25	Alan Barreto Silva	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		1222	606
985608507255902208	bradesco	2018-04-15 19:59:14	Alguém	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		223	818
985608449252823040	bradesco	2018-04-15 19:59:00	Bradesco	@heyyleticia Oii. O que acontece ao acessar o app?	0	0		157335	4635
985608443477348357	bradesco	2018-04-15 19:58:59	Ney Machado	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		1907	2205
985608442546188288	bradesco	2018-04-15 19:58:59	migueldorosario	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		25026	1228
985608439329116160	bradesco	2018-04-15 19:58:58	#AntonioGramsci	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		1356	408
985608291962310657	bradesco	2018-04-15 19:58:23	afonso hipólito	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		233	231
985608289227624451	bradesco	2018-04-15 19:58:22	EDIA	"RT @frjunioradv: Retweeted Palmério Dória (@palmeriodoria):

""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Brad…"	5	0		2130	1583
985608050093494272	bradesco	2018-04-15 19:57:25	Bradesco	@emersonromanski Olá! Conseguiu fazer o encerramento da conta?:	0	0		157335	4635
985607274143109120	bradesco	2018-04-15 19:54:20	Bradesco	@barbozaagabi Oii. O que aconteceu?	0	0		157335	4635
985607231273086976	bradesco	2018-04-15 19:54:10	Beatriz Oliveira	"Vamos se junta e fazer o ""la casa de Bradesco"". ??????"	0	4		2187	1438
985607209542397954	bradesco	2018-04-15 19:54:05	Carlos Barros	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		186	452
985606992013221888	bradesco	2018-04-15 19:53:13	BUDISMO-DALAI=LAMA	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		818	4948
985606985331761152	bradesco	2018-04-15 19:53:11	Fernanda Alves	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		572	848
985606860584648704	bradesco	2018-04-15 19:52:41	luis fernando vieira	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		8	294
985606607772975105	bradesco	2018-04-15 19:51:41	Ricardo Aldunate	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		134	381
985606539921776641	bradesco	2018-04-15 19:51:25	Ferreira LULA Junior ??	"Retweeted Palmério Dória (@palmeriodoria):

""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não há: a estatização do sistema bancário.... https://t.co/xJdnExQJ6u"	5	10		3151	2965
985606492710756352	bradesco	2018-04-15 19:51:14	Ferreira LULA Junior ??	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		3151	2965
985606420627419136	bradesco	2018-04-15 19:50:57	Lakesis	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	213	0		11	74
